original order,Year,Gender,Type,Fatal (Y/N/UNKNOWN),Country
3768.0,1992.0,M,Unprovoked,Y,BRAZIL
3769.0,1992.0,F,Unprovoked,N,USA
3770.0,1992.0,M,Unprovoked,N,USA
3771.0,1992.0,M,Unprovoked,N,BRAZIL
3772.0,1992.0,M,Unprovoked,Y,AUSTRALIA
3773.0,1992.0,,Unprovoked,N,BRAZIL
3774.0,1992.0,M,Unprovoked,N,AUSTRALIA
3775.0,1992.0,M,Unprovoked,N,USA
3776.0,1992.0,M,Unprovoked,N,USA
3777.0,1992.0,M,Unprovoked,Y,USA
3778.0,1992.0,M,Unprovoked,N,USA
3779.0,1992.0,M,Unprovoked,N,USA
3780.0,1992.0,M,Unprovoked,N,FIJI
3781.0,1992.0,M,Boating,N,USA
3782.0,1992.0,M,Unprovoked,N,USA
3783.0,1992.0,M,Unprovoked,N,USA
3784.0,1992.0,M,Unprovoked,N,USA
3785.0,1992.0,M,Unprovoked,N,USA
3786.0,1992.0,M,Unprovoked,N,USA
3787.0,1993.0,,Unprovoked,N,USA
3788.0,1993.0,,Unprovoked,N,TONGA
3789.0,1993.0,,Unprovoked,Y,SOMALIA
3790.0,1993.0,M,Unprovoked,N,ANGOLA
3791.0,1993.0,M,Unprovoked,N,USA
3792.0,1993.0,M,Boating,N,CARIBBEAN SEA
3793.0,1993.0,M,Unprovoked,N,AUSTRALIA
3794.0,1993.0,M,Unprovoked,N,BRAZIL
3795.0,1993.0,M,Provoked,N,AUSTRALIA
3796.0,1993.0,M,Sea Disaster,N,TONGA
3797.0,1993.0,M,Sea Disaster,N,TONGA
3798.0,1993.0,,Unprovoked,N,NEW CALEDONIA
3799.0,1993.0,M,Unprovoked,N,USA
3800.0,1993.0,M,Unprovoked,N,USA
3801.0,1993.0,,Unprovoked,N,JAPAN
3802.0,1993.0,M,Unprovoked,N,USA
3803.0,1993.0,M,Unprovoked,N,BRAZIL
3804.0,1993.0,M,Invalid,,AUSTRALIA
3805.0,1993.0,F,Unprovoked,Y,SOMALIA
3806.0,1993.0,F,Unprovoked,Y,HONG KONG
3807.0,1993.0,F,Unprovoked,N,USA
3808.0,1993.0,M,Unprovoked,Y,HONG KONG
3809.0,1993.0,F,Unprovoked,Y,AUSTRALIA
3810.0,1993.0,M,Unprovoked,Y,AUSTRALIA
3811.0,1993.0,M,Unprovoked,N,USA
3812.0,1993.0,F,Unprovoked,Y,MEXICO
3813.0,1993.0,M,Unprovoked,Y,HONG KONG
3814.0,1993.0,M,Unprovoked,N,REUNION
3815.0,1993.0,M,Unprovoked,Y,BRAZIL
3816.0,1993.0,F,Unprovoked,N,USA
3817.0,1993.0,M,Unprovoked,N,SOUTH AFRICA
3818.0,1993.0,,Boat,Y,EL SALVADOR
3819.0,1993.0,M,Unprovoked,Y,NEW CALEDONIA
3820.0,1993.0,M,Unprovoked,N,USA
3821.0,1993.0,,Boat,N,AUSTRALIA
3822.0,1993.0,F,Unprovoked,N,USA
3823.0,1993.0,,Boat,N,USA
3824.0,1993.0,M,Unprovoked,N,USA
3825.0,1993.0,,Unprovoked,N,USA
3826.0,1993.0,M,Unprovoked,N,BAHAMAS
3827.0,1993.0,M,Unprovoked,N,SPAIN
3828.0,1993.0,M,Unprovoked,N,USA
3829.0,1993.0,M,Unprovoked,N,USA
3830.0,1993.0,M,Unprovoked,Y,EL SALVADOR
3831.0,1993.0,,Unprovoked,N,EL SALVADOR
3832.0,1993.0,M,Unprovoked,N,SOUTH AFRICA
3833.0,1993.0,M,Unprovoked,Y,SOMALIA
3834.0,1993.0,,Unprovoked,N,USA
3835.0,1993.0,F,Boating,N,USA
3836.0,1993.0,F,Unprovoked,N,USA
3837.0,1993.0,M,Unprovoked,N,USA
3838.0,1993.0,M,Unprovoked,Y,SOMALIA
3839.0,1993.0,M,Unprovoked,N,USA
3840.0,1993.0,M,Unprovoked,Y,AUSTRALIA
3841.0,1993.0,M,Unprovoked,N,USA
3842.0,1993.0,M,Unprovoked,Y,USA
3843.0,1994.0,M,Unprovoked,N,USA
3844.0,1994.0,F,Unprovoked,N,HONG KONG
3845.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3846.0,1994.0,M,Unprovoked,N,AUSTRALIA
3847.0,1994.0,,Boat,N,AUSTRALIA
3848.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3849.0,1994.0,M,Unprovoked,Y,USA
3850.0,1994.0,M,Unprovoked,N,BRAZIL
3851.0,1994.0,,Unprovoked,Y,NEW CALEDONIA
3852.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3853.0,1994.0,M,Provoked,N,USA
3854.0,1994.0,M,Unprovoked,N,USA
3855.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3856.0,1994.0,M,Unprovoked,N,BRAZIL
3857.0,1994.0,M,Provoked,N,USA
3858.0,1994.0,M,Unprovoked,N,CHILE
3859.0,1994.0,F,Unprovoked,N,CHILE
3860.0,1994.0,M,Unprovoked,Y,SOUTH AFRICA
3861.0,1994.0,M,Unprovoked,N,USA
3862.0,1994.0,M,Unprovoked,N,BAHAMAS
3863.0,1994.0,,Unprovoked,Y,REUNION
3864.0,1994.0,F,Invalid,,USA
3865.0,1994.0,M,Unprovoked,N,USA
3866.0,1994.0,M,Unprovoked,N,USA
3867.0,1994.0,F,Unprovoked,N,USA
3868.0,1994.0,M,Unprovoked,N,USA
3869.0,1994.0,M,Unprovoked,N,USA
3870.0,1994.0,M,Unprovoked,N,USA
3871.0,1994.0,M,Unprovoked,N,BAHAMAS
3872.0,1994.0,M,Unprovoked,N,USA
3873.0,1994.0,M,Unprovoked,N,BRAZIL
3874.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3875.0,1994.0,M,Unprovoked,Y,SOUTH AFRICA
3876.0,1994.0,M,Unprovoked,Y,REUNION
3877.0,1994.0,M,Unprovoked,Y,BRAZIL
3878.0,1994.0,M,Unprovoked,N,BRAZIL
3879.0,1994.0,,Unprovoked,N,JAPAN
3880.0,1994.0,F,Unprovoked,N,USA
3881.0,1994.0,M,Sea Disaster,Y,USA
3882.0,1994.0,M,Unprovoked,N,USA
3883.0,1994.0,F,Unprovoked,N,USA
3884.0,1994.0,M,Unprovoked,N,USA
3885.0,1994.0,F,Provoked,N,USA
3886.0,1994.0,M,Unprovoked,N,BRAZIL
3887.0,1994.0,,Unprovoked,N,BRAZIL
3888.0,1994.0,,Unprovoked,N,USA
3889.0,1994.0,F,Unprovoked,N,USA
3890.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3891.0,1994.0,M,Unprovoked,Y,BRAZIL
3892.0,1994.0,M,Unprovoked,Y,USA
3893.0,1994.0,M,Invalid,,AUSTRALIA
3894.0,1994.0,,Unprovoked,UNKNOWN,VANUATU
3895.0,1994.0,M,Unprovoked,N,BRAZIL
3896.0,1994.0,M,Unprovoked,N,BRAZIL
3897.0,1994.0,,Unprovoked,N,USA
3898.0,1994.0,M,Unprovoked,N,SOUTH AFRICA
3899.0,1995.0,M,Unprovoked,UNKNOWN,USA
3900.0,1995.0,M,Invalid,,USA
3901.0,1995.0,M,Provoked,N,AUSTRALIA
3902.0,1995.0,M,Invalid,,SOUTH AFRICA
3903.0,1995.0,M,Unprovoked,N,BRAZIL
3904.0,1995.0,M,Unprovoked,Y,SOUTH AFRICA
3905.0,1995.0,M,Unprovoked,N,VENEZUELA
3906.0,1995.0,M,Unprovoked,N,SOUTH AFRICA
3907.0,1995.0,,Unprovoked,Y,BRAZIL
3908.0,1995.0,M,Unprovoked,N,AUSTRALIA
3909.0,1995.0,F,Unprovoked,N,AUSTRALIA
3910.0,1995.0,M,Unprovoked,Y,JAPAN
3911.0,1995.0,M,Unprovoked,N,AUSTRALIA
3912.0,1995.0,M,Unprovoked,N,USA
3913.0,1995.0,M,Invalid,,USA
3914.0,1995.0,F,Unprovoked,Y,SOUTH KOREA
3915.0,1995.0,,Unprovoked,UNKNOWN,AUSTRALIA
3916.0,1995.0,M,Unprovoked,Y,FIJI
3917.0,1995.0,M,Unprovoked,N,USA
3918.0,1995.0,,Unprovoked,Y,HONG KONG
3919.0,1995.0,M,Unprovoked,Y,HONG KONG
3920.0,1995.0,F,Unprovoked,Y,HONG KONG
3921.0,1995.0,M,Unprovoked,N,USA
3922.0,1995.0,F,Unprovoked,N,USA
3923.0,1995.0,M,Unprovoked,N,USA
3924.0,1995.0,M,Unprovoked,N,USA
3925.0,1995.0,M,Unprovoked,N,USA
3926.0,1995.0,F,Unprovoked,N,USA
3927.0,1995.0,M,Unprovoked,N,USA
3928.0,1995.0,M,Provoked,N,USA
3929.0,1995.0,F,Provoked,N,USA
3930.0,1995.0,M,Unprovoked,N,USA
3931.0,1984.0,M,Unprovoked,N,SOUTH AFRICA
3932.0,1995.0,M,Unprovoked,Y,BRAZIL
3933.0,1995.0,M,Unprovoked,N,USA
3934.0,1995.0,F,Unprovoked,N,USA
3935.0,1995.0,M,Unprovoked,N,USA
3936.0,1995.0,M,Unprovoked,N,USA
3937.0,1995.0,M,Unprovoked,N,USA
3938.0,1995.0,M,Unprovoked,N,USA
3939.0,1995.0,M,Unprovoked,N,USA
3940.0,1995.0,M,Invalid,,USA
3941.0,1995.0,M,Invalid,,TONGA
3942.0,1995.0,M,Unprovoked,N,USA
3943.0,1995.0,F,Unprovoked,N,USA
3944.0,1995.0,M,Unprovoked,N,USA
3945.0,1995.0,M,Invalid,,USA
3946.0,1995.0,M,Unprovoked,N,USA
3947.0,1995.0,M,Unprovoked,N,TONGA
3948.0,1995.0,,Unprovoked,N,USA
3949.0,1995.0,M,Unprovoked,N,USA
3950.0,1995.0,M,Unprovoked,N,USA
3951.0,1995.0,M,Unprovoked,N,USA
3952.0,1995.0,M,Unprovoked,N,USA
3953.0,1995.0,M,Unprovoked,N,USA
3954.0,1995.0,M,Unprovoked,N,BRAZIL
3955.0,1995.0,M,Unprovoked,N,USA
3956.0,1995.0,M,Unprovoked,N,USA
3957.0,1995.0,M,Invalid,,USA
3958.0,1995.0,M,Unprovoked,N,USA
3959.0,1995.0,M,Unprovoked,Y,AUSTRALIA
3960.0,1995.0,M,Unprovoked,Y,USA
3961.0,1995.0,M,Unprovoked,Y,REUNION
3962.0,1995.0,F,Unprovoked,N,USA
3963.0,1995.0,M,Unprovoked,N,USA
3964.0,1995.0,M,Unprovoked,N,USA
3965.0,1995.0,M,Unprovoked,N,USA
3966.0,1995.0,M,Unprovoked,N,USA
3967.0,1995.0,M,Unprovoked,N,USA
3968.0,1995.0,F,Unprovoked,N,AUSTRALIA
3969.0,1995.0,M,Unprovoked,N,USA
3970.0,1995.0,M,Unprovoked,N,USA
3971.0,1995.0,M,Unprovoked,N,AUSTRALIA
3972.0,1995.0,M,Unprovoked,N,NORTHERN ARABIAN SEA
3973.0,1995.0,M,Invalid,,USA
3974.0,1995.0,M,Unprovoked,N,NEW ZEALAND
3975.0,1995.0,M,Unprovoked,UNKNOWN,USA
3976.0,1996.0,M,Unprovoked,N,USA
3977.0,1996.0,M,Unprovoked,Y,FIJI
3978.0,1996.0,M,Unprovoked,Y,REUNION
3979.0,1996.0,,Boating,N,AUSTRALIA
3980.0,1996.0,,Unprovoked,UNKNOWN,AUSTRALIA
3981.0,1996.0,M,Unprovoked,N,USA
3982.0,1996.0,F,Unprovoked,N,AUSTRALIA
3983.0,1996.0,M,Provoked,N,USA
3984.0,1996.0,M,Unprovoked,N,AUSTRALIA
3985.0,1996.0,,Sea Disaster,Y,DOMINICAN REPUBLIC
3986.0,1996.0,,Unprovoked,Y,PAPUA NEW GUINEA
3987.0,1996.0,,Unprovoked,N,PAPUA NEW GUINEA
3988.0,1996.0,M,Unprovoked,Y,PAPUA NEW GUINEA
3989.0,1996.0,F,Provoked,N,USA
3990.0,1996.0,M,Unprovoked,N,AUSTRALIA
3991.0,1996.0,M,Unprovoked,N,AUSTRALIA
3992.0,1996.0,F,Unprovoked,N,AUSTRALIA
3993.0,1996.0,M,Unprovoked,Y,BRAZIL
3994.0,1996.0,F,Unprovoked,N,AUSTRALIA
3995.0,1996.0,M,Unprovoked,N,AUSTRALIA
3996.0,1996.0,M,Unprovoked,UNKNOWN,USA
3997.0,1996.0,M,Unprovoked,N,USA
3998.0,1996.0,M,Unprovoked,Y,SOUTH KOREA
3999.0,1996.0,M,Unprovoked,N,USA
4000.0,1996.0,M,Invalid,Y,AUSTRALIA
4001.0,1996.0,M,Unprovoked,N,SOUTH AFRICA
4002.0,1996.0,M,Unprovoked,N,SOUTH AFRICA
4003.0,1996.0,M,Unprovoked,N,AUSTRALIA
4004.0,1996.0,F,Unprovoked,N,USA
4005.0,1996.0,M,Unprovoked,N,BAHAMAS
4006.0,1996.0,F,Unprovoked,N,USA
4007.0,1996.0,M,Unprovoked,N,USA
4008.0,1996.0,,Unprovoked,UNKNOWN,USA
4009.0,1996.0,M,Unprovoked,N,USA
4010.0,1996.0,M,Unprovoked,N,USA
4011.0,1996.0,M,Unprovoked,N,EGYPT / ISRAEL
4012.0,1996.0,M,Unprovoked,Y,OKINAWA
4013.0,1996.0,F,Unprovoked,N,USA
4014.0,1996.0,M,Unprovoked,N,USA
4015.0,1996.0,M,Unprovoked,N,USA
4016.0,1996.0,M,Unprovoked,N,USA
4017.0,1996.0,M,Provoked,N,SOUTH AFRICA
4018.0,1996.0,F,Invalid,,USA
4019.0,1996.0,M,Unprovoked,N,USA
4020.0,1996.0,M,Unprovoked,N,USA
4021.0,1996.0,M,Unprovoked,N,USA
4022.0,1996.0,M,Unprovoked,N,NEW ZEALAND
4023.0,1996.0,M,Unprovoked,N,USA
4024.0,1996.0,,Unprovoked,N,BRAZIL
4025.0,1996.0,M,Unprovoked,N,USA
4026.0,1996.0,M,Unprovoked,N,USA
4027.0,1996.0,M,Unprovoked,N,USA
4028.0,1996.0,M,Unprovoked,Y,OKINAWA
4029.0,1996.0,M,Unprovoked,N,BRAZIL
4030.0,1996.0,,Unprovoked,N,BRAZIL
4031.0,1996.0,M,Unprovoked,N,USA
4032.0,1996.0,M,Unprovoked,N,USA
4033.0,1996.0,F,Unprovoked,N,NEW CALEDONIA
4034.0,1996.0,M,Unprovoked,Y,NEW CALEDONIA
4035.0,1996.0,M,Unprovoked,N,SOUTH AFRICA
4036.0,1996.0,M,Unprovoked,UNKNOWN,AUSTRALIA
4037.0,1997.0,,Boat,N,AUSTRALIA
4038.0,1997.0,M,Unprovoked,Y,REUNION
4039.0,1997.0,M,Unprovoked,Y,AUSTRALIA
4040.0,1997.0,M,Unprovoked,N,AUSTRALIA
4041.0,1997.0,F,Boat,N,AUSTRALIA
4042.0,1997.0,M,Unprovoked,N,REUNION
4043.0,1997.0,M,Unprovoked,UNKNOWN,USA
4044.0,1997.0,M,Unprovoked,N,AUSTRALIA
4045.0,1997.0,F,Unprovoked,N,AUSTRALIA
4046.0,1997.0,M,Unprovoked,N,BRAZIL
4047.0,1997.0,M,Unprovoked,N,BAHAMAS
4048.0,1997.0,M,Unprovoked,N,BAHAMAS
4049.0,1997.0,M,Unprovoked,N,USA
4050.0,1997.0,M,Unprovoked,N,USA
4051.0,1997.0,M,Unprovoked,N,USA
4052.0,1997.0,M,Unprovoked,N,USA
4053.0,1997.0,M,Unprovoked,UNKNOWN,BRAZIL
4054.0,1997.0,M,Unprovoked,N,USA
4055.0,1997.0,F,Unprovoked,N,FIJI
4056.0,1997.0,M,Unprovoked,N,USA
4057.0,1997.0,,Unprovoked,N,BRAZIL
4058.0,1997.0,M,Unprovoked,Y,OKINAWA
4059.0,1997.0,M,Unprovoked,N,USA
4060.0,1997.0,M,Unprovoked,N,BRAZIL
4061.0,1997.0,M,Unprovoked,Y,SOUTH AFRICA
4062.0,1997.0,M,Unprovoked,N,AUSTRALIA
4063.0,1997.0,M,Unprovoked,N,USA
4064.0,1997.0,M,Unprovoked,N,USA
4065.0,1997.0,M,Unprovoked,N,USA
4066.0,1997.0,F,Unprovoked,N,USA
4067.0,1997.0,M,Unprovoked,N,USA
4068.0,1997.0,M,Unprovoked,N,USA
4069.0,1997.0,M,Unprovoked,Y,EGYPT
4070.0,1997.0,M,Unprovoked,N,EGYPT
4071.0,1997.0,F,Unprovoked,N,USA
4072.0,1997.0,M,Unprovoked,Y,MEXICO
4073.0,1997.0,M,Invalid,,MEXICO
4074.0,1997.0,M,Unprovoked,N,USA
4075.0,1997.0,M,Unprovoked,N,USA
4076.0,1997.0,M,Unprovoked,N,USA
4077.0,1997.0,M,Unprovoked,N,USA
4078.0,1997.0,,Unprovoked,N,USA
4079.0,1997.0,M,Unprovoked,N,USA
4080.0,1997.0,M,Unprovoked,Y,BRAZIL
4081.0,1997.0,F,Unprovoked,N,USA
4082.0,1997.0,,Boat,N,SOUTH AFRICA
4083.0,1997.0,M,Unprovoked,N,USA
4084.0,1997.0,M,Unprovoked,N,USA
4085.0,1997.0,M,Unprovoked,N,USA
4086.0,1997.0,M,Unprovoked,N,AUSTRALIA
4087.0,1997.0,M,Invalid,,AUSTRALIA
4088.0,1997.0,M,Unprovoked,N,USA
4089.0,1997.0,M,Unprovoked,N,AUSTRALIA
4090.0,1997.0,M,Unprovoked,N,USA
4091.0,1997.0,F,Invalid,,USA
4092.0,1997.0,M,Unprovoked,N,SOUTH AFRICA
4093.0,1997.0,M,Unprovoked,Y,SOUTH AFRICA
4094.0,1998.0,M,Unprovoked,N,USA
4095.0,1998.0,,Unprovoked,Y,REUNION
4096.0,1998.0,M,Unprovoked,Y,SOUTH AFRICA
4097.0,1998.0,M,Unprovoked,N,MOZAMBIQUE
4098.0,1998.0,M,Unprovoked,N,AUSTRALIA
4099.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4100.0,1998.0,M,Unprovoked,Y,REUNION
4101.0,1998.0,M,Unprovoked,N,NEW CALEDONIA
4102.0,1998.0,M,Invalid,,AUSTRALIA
4103.0,1998.0,M,Unprovoked,N,USA
4104.0,1998.0,M,Unprovoked,N,USA
4105.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4106.0,1998.0,M,Unprovoked,N,USA
4107.0,1998.0,,Unprovoked,N,NEW CALEDONIA
4108.0,1998.0,M,Unprovoked,Y,BRAZIL
4109.0,1998.0,M,Provoked,N,USA
4110.0,1998.0,M,Unprovoked,N,USA
4111.0,1998.0,F,Unprovoked,Y,MOZAMBIQUE
4112.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4113.0,1998.0,M,Unprovoked,N,USA
4114.0,1998.0,F,Unprovoked,N,USA
4115.0,1998.0,M,Unprovoked,N,USA
4116.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4117.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4118.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4119.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4120.0,1998.0,M,Unprovoked,N,USA
4121.0,1998.0,M,Unprovoked,Y,SOUTH AFRICA
4122.0,1998.0,M,Unprovoked,Y,AUSTRALIA
4123.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4124.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4125.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4126.0,1998.0,M,Unprovoked,N,USA
4127.0,1998.0,M,Unprovoked,N,BRAZIL
4128.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4129.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4130.0,1998.0,M,Provoked,N,SOUTH AFRICA
4131.0,1998.0,M,Unprovoked,N,USA
4132.0,1998.0,M,Unprovoked,N,BAHAMAS
4133.0,1998.0,M,Unprovoked,N,USA
4134.0,1998.0,M,Unprovoked,N,USA
4135.0,1998.0,,Invalid,,ITALY
4136.0,1998.0,M,Unprovoked,N,USA
4137.0,1998.0,M,Provoked,N,SENEGAL
4138.0,1998.0,M,Unprovoked,N,USA
4139.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4140.0,1998.0,M,Unprovoked,N,USA
4141.0,1998.0,M,Unprovoked,N,USA
4142.0,1998.0,M,Unprovoked,N,USA
4143.0,1998.0,,Unprovoked,N,REUNION
4144.0,1998.0,M,Unprovoked,N,BRAZIL
4145.0,1998.0,M,Unprovoked,N,USA
4146.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4147.0,1998.0,F,Unprovoked,N,USA
4148.0,1998.0,M,Unprovoked,Y,BRAZIL
4149.0,1998.0,M,Provoked,N,JAPAN
4150.0,1998.0,M,Unprovoked,N,USA
4151.0,1998.0,M,Unprovoked,N,USA
4152.0,1998.0,M,Unprovoked,N,USA
4153.0,1998.0,M,Unprovoked,Y,USA
4154.0,1998.0,F,Unprovoked,N,AUSTRALIA
4155.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4156.0,1998.0,M,Unprovoked,N,SOUTH AFRICA
4157.0,1998.0,F,Unprovoked,N,AUSTRALIA
4158.0,1998.0,M,Provoked,N,USA
4159.0,1999.0,M,Invalid,,USA
4160.0,1999.0,M,Unprovoked,N,SOUTH AFRICA
4161.0,1999.0,,Unprovoked,Y,REUNION
4162.0,1999.0,F,Invalid,,AUSTRALIA
4163.0,1999.0,,Boating,N,NEW ZEALAND
4164.0,1999.0,M,Unprovoked,N,SOUTH AFRICA
4165.0,1999.0,M,Unprovoked,N,MAURITIUS
4166.0,1999.0,M,Unprovoked,N,USA
4167.0,1999.0,M,Unprovoked,N,AUSTRALIA
4168.0,1999.0,,Boating,N,USA
4169.0,1999.0,F,Unprovoked,N,USA
4170.0,1999.0,M,Unprovoked,N,USA
4171.0,1999.0,M,Provoked,N,NEW ZEALAND
4172.0,1999.0,M,Unprovoked,N,NEW CALEDONIA
4173.0,1999.0,F,Unprovoked,Y,USA
4174.0,1999.0,M,Provoked,N,BRAZIL
4175.0,1999.0,M,Unprovoked,N,NEW ZEALAND
4176.0,1999.0,M,Unprovoked,N,USA
4177.0,1999.0,M,Unprovoked,Y,REUNION
4178.0,1999.0,F,Unprovoked,N,MAURITIUS
4179.0,1999.0,M,Unprovoked,N,BRAZIL
4180.0,1999.0,M,Unprovoked,Y,AUSTRALIA
4181.0,1999.0,M,Unprovoked,N,USA
4182.0,1999.0,M,Unprovoked,N,USA
4183.0,1999.0,M,Unprovoked,N,USA
4184.0,1999.0,M,Unprovoked,N,USA
4185.0,1999.0,M,Unprovoked,N,SOUTH AFRICA
4186.0,1999.0,F,Unprovoked,N,USA
4187.0,1999.0,M,Unprovoked,N,USA
4188.0,1999.0,M,Unprovoked,Y,SOUTH AFRICA
4189.0,1999.0,M,Unprovoked,N,USA
4190.0,1999.0,M,Unprovoked,N,USA
4191.0,1999.0,M,Unprovoked,N,SOUTH AFRICA
4192.0,1999.0,M,Unprovoked,N,BAHAMAS
4193.0,1999.0,M,Unprovoked,N,USA
4194.0,1999.0,M,Unprovoked,N,USA
4195.0,1999.0,M,Unprovoked,N,USA
4196.0,1999.0,M,Unprovoked,N,MARSHALL ISLANDS
4197.0,1999.0,M,Unprovoked,N,USA
4198.0,1999.0,M,Unprovoked,N,USA
4199.0,1999.0,M,Unprovoked,N,USA
4200.0,1999.0,M,Provoked,N,USA
4201.0,1999.0,M,Unprovoked,N,USA
4202.0,1999.0,F,Unprovoked,N,USA
4203.0,1999.0,F,Unprovoked,N,USA
4204.0,1999.0,M,Unprovoked,N,USA
4205.0,1999.0,,Boating,N,ITALY
4206.0,1999.0,M,Unprovoked,N,USA
4207.0,1999.0,M,Unprovoked,N,USA
4208.0,1999.0,M,Unprovoked,N,USA
4209.0,1999.0,M,Unprovoked,N,USA
4210.0,1999.0,M,Unprovoked,N,USA
4211.0,1999.0,M,Unprovoked,N,MARSHALL ISLANDS
4212.0,1999.0,M,Unprovoked,N,MARSHALL ISLANDS
4213.0,1999.0,M,Unprovoked,N,BRAZIL
4214.0,1999.0,M,Unprovoked,N,SOUTH AFRICA
4215.0,1999.0,M,Unprovoked,N,USA
4216.0,1999.0,F,Unprovoked,N,USA
4217.0,1999.0,M,Unprovoked,N,USA
4218.0,1999.0,M,Unprovoked,N,USA
4219.0,1999.0,M,Invalid,N,BRAZIL
4220.0,1999.0,M,Invalid,,USA
4221.0,1999.0,M,Unprovoked,N,BRAZIL
4222.0,1999.0,F,Unprovoked,N,NEW ZEALAND
4223.0,1999.0,F,Unprovoked,N,NEW ZEALAND
4224.0,1999.0,M,Unprovoked,N,NEW ZEALAND
4225.0,2000.0,M,Boat,N,USA
4226.0,2000.0,M,Unprovoked,Y,THAILAND
4227.0,2000.0,M,Boat,Y,REUNION
4228.0,2000.0,M,Unprovoked,N,AUSTRALIA
4229.0,2000.0,M,Unprovoked,N,NEW ZEALAND
4230.0,2000.0,M,Provoked,N,ENGLAND
4231.0,2000.0,M,Unprovoked,N,SOUTH AFRICA
4232.0,2000.0,M,Unprovoked,N,USA
4233.0,2000.0,M,Unprovoked,N,USA
4234.0,2000.0,M,Unprovoked,N,AUSTRALIA
4235.0,2000.0,M,Invalid,,NEW ZEALAND
4236.0,2000.0,,Boating,N,AUSTRALIA
4237.0,2000.0,,Boating,N,AUSTRALIA
4238.0,2000.0,M,Unprovoked,N,AUSTRALIA
4239.0,2000.0,M,Unprovoked,Y,NEW CALEDONIA
4240.0,2000.0,M,Unprovoked,N,USA
4241.0,2000.0,F,Unprovoked,N,USA
4242.0,2000.0,M,Unprovoked,N,AUSTRALIA
4243.0,2000.0,M,Unprovoked,N,USA
4244.0,2000.0,M,Unprovoked,N,USA
4245.0,2000.0,M,Unprovoked,N,USA
4246.0,2000.0,M,Unprovoked,Y,PAPUA NEW GUINEA
4247.0,2000.0,M,Unprovoked,N,PAPUA NEW GUINEA
4248.0,2000.0,,Invalid,,AUSTRALIA
4249.0,2000.0,,Sea Disaster,Y,NEW CALEDONIA
4250.0,2000.0,M,Unprovoked,Y,TANZANIA
4251.0,2000.0,M,Unprovoked,N,USA
4252.0,2000.0,M,Unprovoked,N,USA
4253.0,2000.0,M,Unprovoked,N,USA
4254.0,2000.0,M,Unprovoked,N,USA
4255.0,2000.0,,Boat,N,USA
4256.0,2000.0,M,Unprovoked,N,USA
4257.0,2000.0,M,Boat,N,NEW ZEALAND
4258.0,2000.0,M,Unprovoked,Y,PAPUA NEW GUINEA
4259.0,2000.0,,Unprovoked,Y,TANZANIA
4260.0,2000.0,F,Unprovoked,N,USA
4261.0,2000.0,F,Unprovoked,N,USA
4262.0,2000.0,F,Unprovoked,N,USA
4263.0,2000.0,F,Unprovoked,N,USA
4264.0,2000.0,F,Unprovoked,N,USA
4265.0,2000.0,M,Unprovoked,N,USA
4266.0,2000.0,M,Unprovoked,N,USA
4267.0,2000.0,M,Unprovoked,N,USA
4268.0,2000.0,M,Unprovoked,N, TONGA
4269.0,2000.0,M,Unprovoked,N,SOUTH AFRICA
4270.0,2000.0,M,Unprovoked,N,SOUTH AFRICA
4271.0,2000.0,M,Unprovoked,N,SOUTH AFRICA
4272.0,2000.0,M,Unprovoked,N,USA
4273.0,2000.0,M,Unprovoked,N,USA
4274.0,2000.0,F,Unprovoked,N,USA
4275.0,2000.0,M,Unprovoked,N,USA
4276.0,2000.0,,Unprovoked,Y,TANZANIA
4277.0,2000.0,M,Invalid,,USA
4278.0,2000.0,M,Invalid,,USA
4279.0,2000.0,F,Unprovoked,N,USA
4280.0,2000.0,M,Unprovoked,N,USA
4281.0,2000.0,M,Unprovoked,N,USA
4282.0,2000.0,M,Unprovoked,N,USA
4283.0,2000.0,M,Provoked,N,USA
4284.0,2000.0,M,Unprovoked,Y,USA
4285.0,2000.0,M,Unprovoked,N,USA
4286.0,2000.0,,Unprovoked,Y,TANZANIA
4287.0,2000.0,M,Unprovoked,N,REUNION
4288.0,2000.0,M,Unprovoked,N,USA
4289.0,2000.0,M,Unprovoked,Y,TANZANIA
